"Date Printed: Wednesday, August 29, 2018 10:36:44 AM"
Title: Primary and Secondary Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Asian | Black/African American | Hispanic/Latino | White | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,Race/Ethnicity,Cases,Rate per 100000
"Primary and Secondary Syphilis","2006","Kansas","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kansas","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kansas","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kentucky","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kentucky","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kentucky","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Kentucky","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Louisiana","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Louisiana","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Louisiana","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Louisiana","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maine","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maine","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maine","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maine","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maryland","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maryland","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maryland","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Maryland","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Massachusetts","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Massachusetts","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Massachusetts","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Massachusetts","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Michigan","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Michigan","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Michigan","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Michigan","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Minnesota","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Minnesota","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Minnesota","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Minnesota","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Mississippi","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Mississippi","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Mississippi","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Mississippi","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Missouri","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Missouri","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Missouri","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Missouri","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Montana","Asian","0","0.0"
"Primary and Secondary Syphilis","2006","Montana","Black/African American","0","0.0"
"Primary and Secondary Syphilis","2006","Montana","Hispanic/Latino","0","0.0"
"Primary and Secondary Syphilis","2006","Montana","White","0","0.0"
"Primary and Secondary Syphilis","2006","Nebraska","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nebraska","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nebraska","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nebraska","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nevada","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nevada","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nevada","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Nevada","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Hampshire","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Hampshire","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Hampshire","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Hampshire","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Jersey","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Jersey","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Jersey","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Jersey","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Mexico","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Mexico","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Mexico","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New Mexico","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New York","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New York","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New York","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","New York","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","North Carolina","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","North Carolina","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","North Carolina","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","North Carolina","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","North Dakota","Asian","0","0.0"
"Primary and Secondary Syphilis","2006","North Dakota","Black/African American","0","0.0"
"Primary and Secondary Syphilis","2006","North Dakota","Hispanic/Latino","0","0.0"
"Primary and Secondary Syphilis","2006","North Dakota","White","0","0.0"
"Primary and Secondary Syphilis","2006","Ohio","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Ohio","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Ohio","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Ohio","White","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Oklahoma","Asian","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Oklahoma","Black/African American","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Oklahoma","Hispanic/Latino","Data not available","Data not available"
"Primary and Secondary Syphilis","2006","Oklahoma","White","Data not available","Data not available"
