"Date Printed: Wednesday, August 29, 2018 11:11:24 AM"
Title: Primary and Secondary Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | Female | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2007","New Jersey","34","All age groups","All races/ethnicities","Female","3,059",69.5,"4,401,539"
"Gonorrhea","2008","New Jersey","34","All age groups","All races/ethnicities","Male","2,483",58.4,"4,248,694"
"Gonorrhea","2009","New Jersey","34","All age groups","All races/ethnicities","Female","2,435",55,"4,423,453"
"Gonorrhea","2000","New Jersey","34","All age groups","All races/ethnicities","Female","3,571",82.3,"4,339,163"
"Gonorrhea","2013","New Jersey","34","All age groups","All races/ethnicities","Female","3,484",76.4,"4,562,703"
"Gonorrhea","2002","New Jersey","34","All age groups","All races/ethnicities","Female","3,958",90.3,"4,385,038"
"Gonorrhea","2006","New Jersey","34","All age groups","All races/ethnicities","Female","2,829",64.3,"4,400,992"
"Gonorrhea","2008","New Jersey","34","All age groups","All races/ethnicities","Female","2,813",63.8,"4,408,625"
"Gonorrhea","2006","New Mexico","35","All age groups","All races/ethnicities","Male","730",76.1,"959,884"
"Gonorrhea","2007","New Mexico","35","All age groups","All races/ethnicities","Male","822",84.5,"973,108"
"Gonorrhea","2009","New Mexico","35","All age groups","All races/ethnicities","Male","512",51.5,"994,579"
"Gonorrhea","2000","New Mexico","35","All age groups","All races/ethnicities","Female","573",61.9,"925,379"
"Gonorrhea","2002","New Mexico","35","All age groups","All races/ethnicities","Female","740",78.9,"937,805"
"Gonorrhea","2002","New Mexico","35","All age groups","All races/ethnicities","Male","716",78.6,"911,382"
"Gonorrhea","2013","New Mexico","35","All age groups","All races/ethnicities","Female","823",78.1,"1,053,173"
"Gonorrhea","2015","New Jersey","34","All age groups","All races/ethnicities","Male","4,108",94,"4,372,116"
"Gonorrhea","2015","New Jersey","34","All age groups","All races/ethnicities","Female","3,110",67.8,"4,585,897"
"Gonorrhea","2006","New Mexico","35","All age groups","All races/ethnicities","Female","1,003",102.3,"980,747"
"Gonorrhea","2005","New Mexico","35","All age groups","All races/ethnicities","Male","668",70.5,"947,027"
"Gonorrhea","2007","New Mexico","35","All age groups","All races/ethnicities","Female","974",98.1,"993,249"
"Gonorrhea","2009","New Mexico","35","All age groups","All races/ethnicities","Female","570",56.3,"1,012,736"
"Gonorrhea","2011","New Mexico","35","All age groups","All races/ethnicities","Male","914",88.9,"1,027,693"
"Gonorrhea","2008","New Mexico","35","All age groups","All races/ethnicities","Male","619",63,"982,051"
"Gonorrhea","2011","New Mexico","35","All age groups","All races/ethnicities","Female","925",88.1,"1,050,533"
"Gonorrhea","2005","New Mexico","35","All age groups","All races/ethnicities","Female","884",91.4,"967,672"
"Gonorrhea","2004","New Mexico","35","All age groups","All races/ethnicities","Male","557",59.6,"934,079"
"Gonorrhea","2010","New Mexico","35","All age groups","All races/ethnicities","Male","619",60.7,"1,020,363"
"Gonorrhea","2000","New Mexico","35","All age groups","All races/ethnicities","Male","572",63.9,"895,423"
"Gonorrhea","2003","New Mexico","35","All age groups","All races/ethnicities","Female","598",63.2,"946,253"
"Gonorrhea","2004","New Mexico","35","All age groups","All races/ethnicities","Female","749",78.3,"956,136"
"Gonorrhea","2008","New Mexico","35","All age groups","All races/ethnicities","Female","783",78.1,"1,002,128"
"Gonorrhea","2010","New Mexico","35","All age groups","All races/ethnicities","Female","610",58.4,"1,044,378"
"Gonorrhea","2014","New Mexico","35","All age groups","All races/ethnicities","Male","1,284",124.2,"1,033,502"
"Gonorrhea","2016","New Mexico","35","All age groups","All races/ethnicities","Female","1,542",146.6,"1,051,688"
"Gonorrhea","2001","New Mexico","35","All age groups","All races/ethnicities","Female","472",50.9,"928,011"
"Gonorrhea","2016","New Mexico","35","All age groups","All races/ethnicities","Male","1,971",190.7,"1,033,421"
"Gonorrhea","2001","New Mexico","35","All age groups","All races/ethnicities","Male","555",61.6,"900,426"
"Gonorrhea","2012","New Mexico","35","All age groups","All races/ethnicities","Male","1,025",99.3,"1,032,063"
"Gonorrhea","2012","New Mexico","35","All age groups","All races/ethnicities","Female","857",81.4,"1,052,729"
"Gonorrhea","2000","New York","36","All age groups","All races/ethnicities","Male","9,350",102.1,"9,158,463"
"Gonorrhea","2015","New York","36","All age groups","All races/ethnicities","Male","16,893",175.8,"9,611,513"
"Gonorrhea","2015","New York","36","All age groups","All races/ethnicities","Female","8,593",84.4,"10,184,278"
"Gonorrhea","2006","New York","36","All age groups","All races/ethnicities","Male","8,976",95.6,"9,388,493"
"Gonorrhea","2006","New York","36","All age groups","All races/ethnicities","Female","8,479",85.1,"9,965,095"
"Gonorrhea","2007","New York","36","All age groups","All races/ethnicities","Male","9,363",99.3,"9,431,854"
"Gonorrhea","2013","New York","36","All age groups","All races/ethnicities","Male","11,844",124,"9,549,882"
"Gonorrhea","2013","New York","36","All age groups","All races/ethnicities","Female","8,020",79.1,"10,141,150"
"Gonorrhea","2003","New York","36","All age groups","All races/ethnicities","Female","11,296",113.7,"9,931,955"
"Gonorrhea","2001","New York","36","All age groups","All races/ethnicities","Female","11,863",120.1,"9,874,801"
"Gonorrhea","2000","New York","36","All age groups","All races/ethnicities","Female","10,672",108.5,"9,838,496"
"Gonorrhea","2013","New Mexico","35","All age groups","All races/ethnicities","Male","1,095",105.9,"1,033,717"
"Gonorrhea","2014","New Mexico","35","All age groups","All races/ethnicities","Female","961",91.3,"1,052,065"
"Gonorrhea","2015","New Mexico","35","All age groups","All races/ethnicities","Male","1,401",135.6,"1,033,421"
"Gonorrhea","2015","New Mexico","35","All age groups","All races/ethnicities","Female","1,087",103.4,"1,051,688"
"Gonorrhea","2003","New Mexico","35","All age groups","All races/ethnicities","Male","567",61.5,"921,868"
"Gonorrhea","2009","New York","36","All age groups","All races/ethnicities","Male","9,072",95.5,"9,500,098"
"Gonorrhea","2011","New York","36","All age groups","All races/ethnicities","Male","10,977",116.1,"9,455,683"
"Gonorrhea","2007","New York","36","All age groups","All races/ethnicities","Female","8,324",83.3,"9,987,686"
"Gonorrhea","2014","New York","36","All age groups","All races/ethnicities","Male","13,624",142.2,"9,583,023"
"Gonorrhea","2014","New York","36","All age groups","All races/ethnicities","Female","7,077",69.6,"10,165,835"
"Gonorrhea","2002","New York","36","All age groups","All races/ethnicities","Male","10,688",115.4,"9,257,863"
"Gonorrhea","2008","New York","36","All age groups","All races/ethnicities","Male","8,751",92.5,"9,463,521"
"Gonorrhea","2010","New York","36","All age groups","All races/ethnicities","Male","9,601",102.2,"9,391,729"
"Gonorrhea","2010","New York","36","All age groups","All races/ethnicities","Female","8,718",87.1,"10,011,191"
"Gonorrhea","2012","New York","36","All age groups","All races/ethnicities","Female","10,021",99.2,"10,101,466"
"Gonorrhea","2002","New York","36","All age groups","All races/ethnicities","Female","11,141",112.5,"9,903,705"
"Gonorrhea","2005","New York","36","All age groups","All races/ethnicities","Male","8,680",92.7,"9,368,508"
"Gonorrhea","2005","New York","36","All age groups","All races/ethnicities","Female","9,031",90.7,"9,960,890"
"Gonorrhea","2009","New York","36","All age groups","All races/ethnicities","Female","7,927",79.1,"10,022,514"
"Gonorrhea","2012","New York","36","All age groups","All races/ethnicities","Male","12,529",131.8,"9,505,515"
"Gonorrhea","2011","New York","36","All age groups","All races/ethnicities","Female","9,716",96.5,"10,067,519"
"Gonorrhea","2004","New York","36","All age groups","All races/ethnicities","Male","8,985",96.2,"9,341,495"
"Gonorrhea","2004","New York","36","All age groups","All races/ethnicities","Female","9,720",97.6,"9,956,412"
"Gonorrhea","2008","New York","36","All age groups","All races/ethnicities","Female","8,349",83.5,"10,000,961"
"Gonorrhea","2010","North Carolina","37","All age groups","All races/ethnicities","Female","8,314",169.7,"4,899,749"
"Gonorrhea","2001","New York","36","All age groups","All races/ethnicities","Male","10,376",112.6,"9,212,685"
"Gonorrhea","2016","New York","36","All age groups","All races/ethnicities","Female","8,709",85.5,"10,184,278"
"Gonorrhea","2016","New York","36","All age groups","All races/ethnicities","Male","20,224",210.4,"9,611,513"
"Gonorrhea","2008","North Carolina","37","All age groups","All races/ethnicities","Female","8,876",188.6,"4,707,066"
"Gonorrhea","2014","North Carolina","37","All age groups","All races/ethnicities","Female","7,759",152.2,"5,097,826"
"Gonorrhea","2015","North Carolina","37","All age groups","All races/ethnicities","Male","9,744",199.2,"4,892,025"
"Gonorrhea","2015","North Carolina","37","All age groups","All races/ethnicities","Female","10,064",195.4,"5,150,777"
"Gonorrhea","2003","North Carolina","37","All age groups","All races/ethnicities","Male","7,733",188.3,"4,106,220"
"Gonorrhea","2016","North Carolina","37","All age groups","All races/ethnicities","Female","9,527",185,"5,150,777"
"Gonorrhea","2016","North Carolina","37","All age groups","All races/ethnicities","Male","10,160",207.7,"4,892,025"
"Gonorrhea","2003","New York","36","All age groups","All races/ethnicities","Male","10,813",116.2,"9,303,060"
"Gonorrhea","2012","North Carolina","37","All age groups","All races/ethnicities","Male","6,180",130.2,"4,747,760"
"Gonorrhea","2011","North Carolina","37","All age groups","All races/ethnicities","Female","10,076",203.5,"4,951,749"
"Gonorrhea","2000","North Carolina","37","All age groups","All races/ethnicities","Male","9,354",236.1,"3,962,075"
"Gonorrhea","2013","North Carolina","37","All age groups","All races/ethnicities","Female","7,547",149.5,"5,047,834"
"Gonorrhea","2002","North Carolina","37","All age groups","All races/ethnicities","Male","7,942",195,"4,073,536"
"Gonorrhea","2001","North Carolina","37","All age groups","All races/ethnicities","Male","8,772",218.1,"4,021,433"
"Gonorrhea","2001","North Carolina","37","All age groups","All races/ethnicities","Female","7,810",186.8,"4,181,035"
"Gonorrhea","2013","North Carolina","37","All age groups","All races/ethnicities","Male","6,113",127.4,"4,797,598"
"Gonorrhea","2002","North Carolina","37","All age groups","All races/ethnicities","Female","7,585",179,"4,237,569"
"Gonorrhea","2004","North Carolina","37","All age groups","All races/ethnicities","Female","7,384",169.9,"4,346,872"
"Gonorrhea","2007","North Carolina","37","All age groups","All races/ethnicities","Male","7,725",174.6,"4,425,376"
"Gonorrhea","2009","North Carolina","37","All age groups","All races/ethnicities","Female","7,868",164.9,"4,771,591"
"Gonorrhea","2012","North Carolina","37","All age groups","All races/ethnicities","Female","8,093",161.9,"4,999,261"
"Gonorrhea","2000","North Carolina","37","All age groups","All races/ethnicities","Female","8,468",205.6,"4,118,178"
"Gonorrhea","2006","North Carolina","37","All age groups","All races/ethnicities","Male","8,594",198.1,"4,337,523"
"Gonorrhea","2007","North Carolina","37","All age groups","All races/ethnicities","Female","8,941",193.4,"4,622,480"
"Gonorrhea","2011","North Carolina","37","All age groups","All races/ethnicities","Male","7,300",155.3,"4,699,276"
"Gonorrhea","2005","North Carolina","37","All age groups","All races/ethnicities","Male","7,527",177.7,"4,235,356"
"Gonorrhea","2009","North Carolina","37","All age groups","All races/ethnicities","Male","5,902",128.7,"4,585,516"
"Gonorrhea","2010","North Carolina","37","All age groups","All races/ethnicities","Male","5,712",122.6,"4,659,230"
"Gonorrhea","2005","North Carolina","37","All age groups","All races/ethnicities","Female","7,545",170.7,"4,420,058"
"Gonorrhea","2006","North Carolina","37","All age groups","All races/ethnicities","Female","8,718",193,"4,516,326"
"Gonorrhea","2008","North Carolina","37","All age groups","All races/ethnicities","Male","7,023",155.3,"4,523,020"
"Gonorrhea","2000","North Dakota","38","All age groups","All races/ethnicities","Male","37",11.6,"320,066"
"Gonorrhea","2014","North Carolina","37","All age groups","All races/ethnicities","Male","6,652",137.4,"4,842,561"
"Gonorrhea","2003","North Carolina","37","All age groups","All races/ethnicities","Female","7,383",172,"4,293,595"
"Gonorrhea","2004","North Carolina","37","All age groups","All races/ethnicities","Male","7,810",187.2,"4,171,037"
"Gonorrhea","2010","North Dakota","38","All age groups","All races/ethnicities","Male","64",18.8,"341,073"
"Gonorrhea","2010","North Dakota","38","All age groups","All races/ethnicities","Female","140",42,"333,457"
"Gonorrhea","2016","North Dakota","38","All age groups","All races/ethnicities","Male","484",124.5,"388,853"
"Gonorrhea","2016","North Dakota","38","All age groups","All races/ethnicities","Female","516",140.2,"368,074"
"Gonorrhea","2001","North Dakota","38","All age groups","All races/ethnicities","Male","26",8.2,"317,688"
"Gonorrhea","2006","North Dakota","38","All age groups","All races/ethnicities","Female","86",27.2,"316,420"
"Gonorrhea","2008","North Dakota","38","All age groups","All races/ethnicities","Male","50",15.5,"322,035"
"Gonorrhea","2008","North Dakota","38","All age groups","All races/ethnicities","Female","93",29.2,"318,490"
"Gonorrhea","2009","North Dakota","38","All age groups","All races/ethnicities","Male","62",19.1,"324,959"
"Gonorrhea","2011","North Dakota","38","All age groups","All races/ethnicities","Female","149",44.1,"338,102"
"Gonorrhea","2015","North Dakota","38","All age groups","All races/ethnicities","Male","309",79.5,"388,853"
"Gonorrhea","2003","North Dakota","38","All age groups","All races/ethnicities","Female","59",18.7,"315,726"
"Gonorrhea","2009","North Dakota","38","All age groups","All races/ethnicities","Female","88",27.4,"320,944"
"Gonorrhea","2013","North Dakota","38","All age groups","All races/ethnicities","Male","191",51.6,"369,932"
"Gonorrhea","2013","North Dakota","38","All age groups","All races/ethnicities","Female","301",85.1,"353,694"
"Gonorrhea","2000","North Dakota","38","All age groups","All races/ethnicities","Female","36",11.2,"321,232"
"Gonorrhea","2003","North Dakota","38","All age groups","All races/ethnicities","Male","44",13.9,"315,954"
"Gonorrhea","2004","North Dakota","38","All age groups","All races/ethnicities","Male","38",11.9,"318,736"
"Gonorrhea","2004","North Dakota","38","All age groups","All races/ethnicities","Female","72",22.7,"316,744"
"Gonorrhea","2002","North Dakota","38","All age groups","All races/ethnicities","Female","40",12.6,"316,794"
"Gonorrhea","2007","North Dakota","38","All age groups","All races/ethnicities","Male","50",15.6,"320,370"
"Gonorrhea","2007","North Dakota","38","All age groups","All races/ethnicities","Female","66",20.8,"317,164"
"Gonorrhea","2012","North Dakota","38","All age groups","All races/ethnicities","Male","127",35.5,"357,467"
"Gonorrhea","2012","North Dakota","38","All age groups","All races/ethnicities","Female","207",60,"344,798"
"Gonorrhea","2005","North Dakota","38","All age groups","All races/ethnicities","Male","52",16.3,"318,260"
"Gonorrhea","2005","North Dakota","38","All age groups","All races/ethnicities","Female","76",24,"316,268"
"Gonorrhea","2014","North Dakota","38","All age groups","All races/ethnicities","Male","309",81.5,"379,140"
"Gonorrhea","2005","Ohio","39","All age groups","All races/ethnicities","Male","9,035",161.5,"5,593,713"
"Gonorrhea","2006","North Dakota","38","All age groups","All races/ethnicities","Male","67",21,"319,599"
"Gonorrhea","2011","North Dakota","38","All age groups","All races/ethnicities","Male","101",29.1,"347,224"
"Gonorrhea","2001","North Dakota","38","All age groups","All races/ethnicities","Female","30",9.4,"318,537"
"Gonorrhea","2015","North Dakota","38","All age groups","All races/ethnicities","Female","375",101.9,"368,074"
