"Date Printed: Wednesday, August 29, 2018 9:07:49 AM"
Title: Primary and Secondary Syphilis | Early Latent Syphilis | Congenital Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2004","South Carolina","45","All age groups","All races/ethnicities","Both sexes","9,171",218.5,"4,196,549"
"Gonorrhea","2012","South Carolina","45","All age groups","All races/ethnicities","Both sexes","7,638",161.8,"4,721,341"
"Gonorrhea","2012","South Dakota","46","All age groups","All races/ethnicities","Both sexes","707",84.7,"834,631"
"Gonorrhea","2013","South Carolina","45","All age groups","All races/ethnicities","Both sexes","7,194",150.9,"4,768,498"
"Gonorrhea","2014","South Dakota","46","All age groups","All races/ethnicities","Both sexes","892",104.5,"853,304"
"Gonorrhea","2000","South Dakota","46","All age groups","All races/ethnicities","Both sexes","277",36.7,"755,707"
"Gonorrhea","2005","South Dakota","46","All age groups","All races/ethnicities","Both sexes","351",45.1,"778,775"
"Gonorrhea","2003","South Dakota","46","All age groups","All races/ethnicities","Both sexes","226",29.5,"765,980"
"Gonorrhea","2004","South Dakota","46","All age groups","All races/ethnicities","Both sexes","304",39.3,"773,087"
"Gonorrhea","2007","South Dakota","46","All age groups","All races/ethnicities","Both sexes","261",32.8,"795,521"
"Gonorrhea","2011","South Dakota","46","All age groups","All races/ethnicities","Both sexes","602",73,"824,289"
"Gonorrhea","2002","South Dakota","46","All age groups","All races/ethnicities","Both sexes","263",34.5,"761,633"
"Gonorrhea","2013","South Dakota","46","All age groups","All races/ethnicities","Both sexes","784",92.8,"845,270"
"Gonorrhea","2016","South Dakota","46","All age groups","All races/ethnicities","Both sexes","1,269",147.8,"858,469"
"Gonorrhea","2009","South Dakota","46","All age groups","All races/ethnicities","Both sexes","344",42.4,"810,814"
"Gonorrhea","2010","South Dakota","46","All age groups","All races/ethnicities","Both sexes","468",57.3,"816,299"
"Gonorrhea","2006","South Dakota","46","All age groups","All races/ethnicities","Both sexes","367",46.6,"786,973"
"Gonorrhea","2008","South Dakota","46","All age groups","All races/ethnicities","Both sexes","375",46.7,"803,047"
"Gonorrhea","2015","South Dakota","46","All age groups","All races/ethnicities","Both sexes","1,048",122.1,"858,469"
"Gonorrhea","2008","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8,780",140.7,"6,239,542"
"Gonorrhea","2005","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8,605",143.5,"5,997,481"
"Gonorrhea","2003","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8,519",145.5,"5,856,712"
"Gonorrhea","2001","Tennessee","47","All age groups","All races/ethnicities","Both sexes","10,145",176.3,"5,754,748"
"Gonorrhea","2006","Tennessee","47","All age groups","All races/ethnicities","Both sexes","9,694",159.2,"6,090,290"
"Gonorrhea","2012","Tennessee","47","All age groups","All races/ethnicities","Both sexes","9,098",140.9,"6,455,469"
"Gonorrhea","2001","South Dakota","46","All age groups","All races/ethnicities","Both sexes","289",38.1,"758,803"
"Gonorrhea","2007","Tennessee","47","All age groups","All races/ethnicities","Both sexes","9,564",154.9,"6,172,788"
"Gonorrhea","2011","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7,667",119.8,"6,398,408"
"Gonorrhea","2004","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8,475",143.2,"5,918,897"
"Gonorrhea","2002","Tennessee","47","All age groups","All races/ethnicities","Both sexes","9,348",161.1,"5,802,304"
"Gonorrhea","2014","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7,199",109.9,"6,547,779"
"Gonorrhea","2010","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7,121",112,"6,356,585"
"Gonorrhea","2009","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7,926",126,"6,291,220"
"Gonorrhea","2013","Tennessee","47","All age groups","All races/ethnicities","Both sexes","7,376",113.5,"6,496,130"
"Gonorrhea","2016","Tennessee","47","All age groups","All races/ethnicities","Both sexes","10,179",154.2,"6,600,299"
"Gonorrhea","2015","Tennessee","47","All age groups","All races/ethnicities","Both sexes","8,386",127.1,"6,600,299"
"Gonorrhea","2000","Tennessee","47","All age groups","All races/ethnicities","Both sexes","11,876",208.2,"5,703,129"
"Gonorrhea","2002","Texas","48","All age groups","All races/ethnicities","Both sexes","26,988",124.3,"21,705,766"
"Gonorrhea","2006","Texas","48","All age groups","All races/ethnicities","Both sexes","30,449",130.4,"23,356,591"
"Gonorrhea","2009","Texas","48","All age groups","All races/ethnicities","Both sexes","29,295",118.3,"24,770,651"
"Gonorrhea","2015","Texas","48","All age groups","All races/ethnicities","Both sexes","39,717",144.6,"27,469,114"
"Gonorrhea","2005","Texas","48","All age groups","All races/ethnicities","Both sexes","26,110",114.6,"22,790,696"
"Gonorrhea","2003","Texas","48","All age groups","All races/ethnicities","Both sexes","24,595",111.5,"22,048,452"
"Gonorrhea","2001","Texas","48","All age groups","All races/ethnicities","Both sexes","30,024",140.8,"21,330,190"
"Gonorrhea","2007","Texas","48","All age groups","All races/ethnicities","Both sexes","32,073",134.6,"23,824,518"
"Gonorrhea","2008","Texas","48","All age groups","All races/ethnicities","Both sexes","32,199",132.6,"24,290,611"
"Gonorrhea","2012","Texas","48","All age groups","All races/ethnicities","Both sexes","32,473",124.5,"26,089,741"
"Gonorrhea","2011","Texas","48","All age groups","All races/ethnicities","Both sexes","30,930",120.6,"25,654,464"
"Gonorrhea","2004","Texas","48","All age groups","All races/ethnicities","Both sexes","24,371",108.8,"22,408,514"
"Gonorrhea","2010","Texas","48","All age groups","All races/ethnicities","Both sexes","31,788",125.9,"25,244,363"
"Gonorrhea","2013","Texas","48","All age groups","All races/ethnicities","Both sexes","33,835",127.7,"26,500,674"
"Gonorrhea","2016","Texas","48","All age groups","All races/ethnicities","Both sexes","42,472",154.6,"27,469,114"
"Gonorrhea","2014","Texas","48","All age groups","All races/ethnicities","Both sexes","35,322",130.9,"26,979,078"
"Gonorrhea","2000","Texas","48","All age groups","All races/ethnicities","Both sexes","32,919",157.2,"20,944,937"
"Gonorrhea","2000","Utah","49","All age groups","All races/ethnicities","Both sexes","231",10.3,"2,244,207"
"Gonorrhea","2013","Utah","49","All age groups","All races/ethnicities","Both sexes","951",32.8,"2,903,685"
"Gonorrhea","2014","Utah","49","All age groups","All races/ethnicities","Both sexes","1,441",48.9,"2,944,498"
"Gonorrhea","2003","Utah","49","All age groups","All races/ethnicities","Both sexes","412",17.3,"2,378,255"
"Gonorrhea","2002","Utah","49","All age groups","All races/ethnicities","Both sexes","374",16,"2,334,425"
"Gonorrhea","2009","Utah","49","All age groups","All races/ethnicities","Both sexes","341",12.3,"2,780,871"
"Gonorrhea","2010","Utah","49","All age groups","All races/ethnicities","Both sexes","310",11.2,"2,775,426"
"Gonorrhea","2015","Utah","49","All age groups","All races/ethnicities","Both sexes","1,562",52.1,"2,995,919"
"Gonorrhea","2006","Utah","49","All age groups","All races/ethnicities","Both sexes","888",34.4,"2,582,234"
"Gonorrhea","2005","Utah","49","All age groups","All races/ethnicities","Both sexes","727",29.1,"2,498,863"
"Gonorrhea","2007","Utah","49","All age groups","All races/ethnicities","Both sexes","821",30.8,"2,662,908"
"Gonorrhea","2012","Utah","49","All age groups","All races/ethnicities","Both sexes","479",16.8,"2,856,343"
"Gonorrhea","2011","Utah","49","All age groups","All races/ethnicities","Both sexes","277",9.8,"2,816,440"
"Gonorrhea","2001","Utah","49","All age groups","All races/ethnicities","Both sexes","219",9.6,"2,290,966"
"Gonorrhea","2000","Vermont","50","All age groups","All races/ethnicities","Both sexes","65",10.7,"609,658"
"Gonorrhea","2008","Utah","49","All age groups","All races/ethnicities","Both sexes","477",17.5,"2,724,685"
"Gonorrhea","2016","Utah","49","All age groups","All races/ethnicities","Both sexes","2,100",70.1,"2,995,919"
"Gonorrhea","2004","Utah","49","All age groups","All races/ethnicities","Both sexes","603",24.7,"2,438,195"
"Gonorrhea","2007","Vermont","50","All age groups","All races/ethnicities","Both sexes","64",10.3,"620,438"
"Gonorrhea","2002","Vermont","50","All age groups","All races/ethnicities","Both sexes","98",15.9,"614,753"
"Gonorrhea","2014","Vermont","50","All age groups","All races/ethnicities","Both sexes","84",13.4,"626,767"
"Gonorrhea","2005","Vermont","50","All age groups","All races/ethnicities","Both sexes","60",9.7,"618,797"
"Gonorrhea","2004","Vermont","50","All age groups","All races/ethnicities","Both sexes","86",13.9,"618,120"
"Gonorrhea","2009","Vermont","50","All age groups","All races/ethnicities","Both sexes","50",8,"621,436"
"Gonorrhea","2010","Vermont","50","All age groups","All races/ethnicities","Both sexes","58",9.3,"625,984"
"Gonorrhea","2015","Vermont","50","All age groups","All races/ethnicities","Both sexes","155",24.8,"626,042"
"Gonorrhea","2003","Vermont","50","All age groups","All races/ethnicities","Both sexes","97",15.7,"616,700"
"Gonorrhea","2006","Vermont","50","All age groups","All races/ethnicities","Both sexes","72",11.6,"619,916"
"Gonorrhea","2008","Vermont","50","All age groups","All races/ethnicities","Both sexes","37",6,"620,967"
"Gonorrhea","2013","Vermont","50","All age groups","All races/ethnicities","Both sexes","97",15.5,"627,129"
"Gonorrhea","2012","Vermont","50","All age groups","All races/ethnicities","Both sexes","99",15.8,"626,398"
"Gonorrhea","2011","Vermont","50","All age groups","All races/ethnicities","Both sexes","48",7.7,"626,687"
"Gonorrhea","2016","Vermont","50","All age groups","All races/ethnicities","Both sexes","126",20.1,"626,042"
"Gonorrhea","2012","Virginia","51","All age groups","All races/ethnicities","Both sexes","6,885",84,"8,193,374"
"Gonorrhea","2005","Virginia","51","All age groups","All races/ethnicities","Both sexes","8,346",110.6,"7,547,753"
"Gonorrhea","2001","Virginia","51","All age groups","All races/ethnicities","Both sexes","11,095",154.3,"7,191,579"
"Gonorrhea","2003","Virginia","51","All age groups","All races/ethnicities","Both sexes","9,066",123.3,"7,352,164"
"Gonorrhea","2008","Virginia","51","All age groups","All races/ethnicities","Both sexes","10,337",132.9,"7,780,691"
"Gonorrhea","2013","Virginia","51","All age groups","All races/ethnicities","Both sexes","6,952",84.1,"8,267,875"
"Gonorrhea","2016","Virginia","51","All age groups","All races/ethnicities","Both sexes","11,084",132.2,"8,382,993"
"Gonorrhea","2001","Vermont","50","All age groups","All races/ethnicities","Both sexes","76",12.4,"611,889"
"Gonorrhea","2007","Virginia","51","All age groups","All races/ethnicities","Both sexes","6,269",81.4,"7,705,466"
"Gonorrhea","2009","Virginia","51","All age groups","All races/ethnicities","Both sexes","7,789",99.1,"7,862,480"
"Gonorrhea","2011","Virginia","51","All age groups","All races/ethnicities","Both sexes","6,518",80.4,"8,110,783"
"Gonorrhea","2000","Virginia","51","All age groups","All races/ethnicities","Both sexes","10,175",143.2,"7,105,425"
"Gonorrhea","2015","Virginia","51","All age groups","All races/ethnicities","Both sexes","8,099",96.6,"8,382,993"
"Gonorrhea","2014","Virginia","51","All age groups","All races/ethnicities","Both sexes","8,250",99.1,"8,328,098"
"Gonorrhea","2004","Virginia","51","All age groups","All races/ethnicities","Both sexes","8,565",114.9,"7,453,994"
"Gonorrhea","2002","Virginia","51","All age groups","All races/ethnicities","Both sexes","10,462",143.8,"7,277,452"
"Gonorrhea","2010","Virginia","51","All age groups","All races/ethnicities","Both sexes","7,402",92.2,"8,025,787"
"Gonorrhea","2006","Virginia","51","All age groups","All races/ethnicities","Both sexes","6,476",84.8,"7,633,859"
"Gonorrhea","2006","Washington","53","All age groups","All races/ethnicities","Both sexes","4,231",66.4,"6,371,097"
"Gonorrhea","2007","Washington","53","All age groups","All races/ethnicities","Both sexes","3,653",56.5,"6,464,167"
"Gonorrhea","2015","Washington","53","All age groups","All races/ethnicities","Both sexes","7,171",100,"7,170,351"
"Gonorrhea","2003","Washington","53","All age groups","All races/ethnicities","Both sexes","2,753",45.1,"6,108,738"
"Gonorrhea","2000","Washington","53","All age groups","All races/ethnicities","Both sexes","2,418",40.9,"5,911,439"
"Gonorrhea","2010","Washington","53","All age groups","All races/ethnicities","Both sexes","2,864",42.5,"6,743,060"
"Gonorrhea","2008","Washington","53","All age groups","All races/ethnicities","Both sexes","3,127",47.6,"6,566,085"
"Gonorrhea","2009","Washington","53","All age groups","All races/ethnicities","Both sexes","2,285",34.2,"6,671,597"
"Gonorrhea","2012","Washington","53","All age groups","All races/ethnicities","Both sexes","3,238",46.9,"6,897,292"
"Gonorrhea","2001","Washington","53","All age groups","All races/ethnicities","Both sexes","2,991",49.9,"5,988,346"
"Gonorrhea","2011","Washington","53","All age groups","All races/ethnicities","Both sexes","2,737",40.1,"6,823,229"
"Gonorrhea","2014","Washington","53","All age groups","All races/ethnicities","Both sexes","6,221",88.1,"7,063,166"
"Gonorrhea","2005","Washington","53","All age groups","All races/ethnicities","Both sexes","3,739",59.7,"6,258,988"
"Gonorrhea","2016","Washington","53","All age groups","All races/ethnicities","Both sexes","8,174",114,"7,170,351"
"Gonorrhea","2013","Washington","53","All age groups","All races/ethnicities","Both sexes","4,369",62.7,"6,973,281"
"Gonorrhea","2002","Washington","53","All age groups","All races/ethnicities","Both sexes","2,925",48.3,"6,056,348"
"Gonorrhea","2004","Washington","53","All age groups","All races/ethnicities","Both sexes","2,810",45.5,"6,181,646"
"Gonorrhea","2015","West Virginia","54","All age groups","All races/ethnicities","Both sexes","769",41.7,"1,844,128"
"Gonorrhea","2008","West Virginia","54","All age groups","All races/ethnicities","Both sexes","746",41.1,"1,816,352"
"Gonorrhea","2005","West Virginia","54","All age groups","All races/ethnicities","Both sexes","770",42.7,"1,804,128"
"Gonorrhea","2003","West Virginia","54","All age groups","All races/ethnicities","Both sexes","847",47,"1,802,916"
"Gonorrhea","2001","West Virginia","54","All age groups","All races/ethnicities","Both sexes","729",40.5,"1,798,190"
"Gonorrhea","2006","West Virginia","54","All age groups","All races/ethnicities","Both sexes","953",52.7,"1,808,136"
"Gonorrhea","2007","West Virginia","54","All age groups","All races/ethnicities","Both sexes","930",51.3,"1,812,295"
"Gonorrhea","2014","West Virginia","54","All age groups","All races/ethnicities","Both sexes","841",45.5,"1,848,751"
"Gonorrhea","2016","West Virginia","54","All age groups","All races/ethnicities","Both sexes","919",49.8,"1,844,128"
"Gonorrhea","2002","West Virginia","54","All age groups","All races/ethnicities","Both sexes","974",54.1,"1,799,219"
"Gonorrhea","2010","West Virginia","54","All age groups","All races/ethnicities","Both sexes","579",31.2,"1,854,225"
"Gonorrhea","2011","West Virginia","54","All age groups","All races/ethnicities","Both sexes","796",42.9,"1,854,948"
"Gonorrhea","2009","West Virginia","54","All age groups","All races/ethnicities","Both sexes","475",26.1,"1,821,290"
"Gonorrhea","2012","West Virginia","54","All age groups","All races/ethnicities","Both sexes","831",44.8,"1,856,283"
"Gonorrhea","2013","West Virginia","54","All age groups","All races/ethnicities","Both sexes","1,063",57.4,"1,852,985"
"Gonorrhea","2000","West Virginia","54","All age groups","All races/ethnicities","Both sexes","645",35.7,"1,806,694"
"Gonorrhea","2004","West Virginia","54","All age groups","All races/ethnicities","Both sexes","892",49.5,"1,803,462"
"Gonorrhea","2001","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","6,014",111.2,"5,408,099"
"Gonorrhea","2000","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","7,013",130.5,"5,373,849"
"Gonorrhea","2003","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","5,663",103.3,"5,479,542"
"Gonorrhea","2012","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","4,704",82.1,"5,726,422"
"Gonorrhea","2010","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","5,091",89.5,"5,690,204"
